Dates,Portfolio Values
22/08/2022 00:00:00,0.28636140839578816
23/08/2022 00:00:00,0.31476645911880397
24/08/2022 00:00:00,0.31419594049866983
25/08/2022 00:00:00,0.2987465904338551
26/08/2022 00:00:00,0.2982255841485921
29/08/2022 00:00:00,0.3051544013928016
30/08/2022 00:00:00,0.32922912233152335
31/08/2022 00:00:00,0.37870636507532307
01/09/2022 00:00:00,0.3358437983966738
